OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR
43-4031,"Court, Municipal, and License Clerks",detailed,150170,1.0,21.57,44870.0,0.2,13.98,17.64,21.45,23.19,29.32,29070.0,36680.0,44610.0,48230.0,60980.0,2021
43-4040,"Credit Authorizers, Checkers, and Clerks",broad,16820,2.5,21.42,44540.0,0.7,14.35,17.74,21.49,23.38,29.61,29840.0,36890.0,44710.0,48620.0,61590.0,2021
43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,16820,2.5,21.42,44540.0,0.7,14.35,17.74,21.49,23.38,29.61,29840.0,36890.0,44710.0,48620.0,61590.0,2021
43-4050,Customer Service Representatives,broad,2787070,0.5,18.79,39070.0,0.1,12.67,14.28,17.75,22.34,28.19,26340.0,29700.0,36920.0,46460.0,58640.0,2021
43-4051,Customer Service Representatives,detailed,2787070,0.5,18.79,39070.0,0.1,12.67,14.28,17.75,22.34,28.19,26340.0,29700.0,36920.0,46460.0,58640.0,2021
43-4060,"Eligibility Interviewers, Government Programs",broad,151340,0.5,23.35,48570.0,0.1,15.18,17.91,22.8,28.73,30.57,31580.0,37250.0,47420.0,59760.0,63590.0,2021
43-4061,"Eligibility Interviewers, Government Programs",detailed,151340,0.5,23.35,48570.0,0.1,15.18,17.91,22.8,28.73,30.57,31580.0,37250.0,47420.0,59760.0,63590.0,2021
43-4070,File Clerks,broad,85460,3.2,17.7,36820.0,0.7,11.53,14.0,17.48,22.0,23.65,23980.0,29120.0,36360.0,45760.0,49190.0,2021
43-4071,File Clerks,detailed,85460,3.2,17.7,36820.0,0.7,11.53,14.0,17.48,22.0,23.65,23980.0,29120.0,36360.0,45760.0,49190.0,2021
43-4080,"Hotel, Motel, and Resort Desk Clerks",broad,220380,1.0,13.48,28040.0,0.4,10.31,11.02,13.5,14.28,17.54,21440.0,22910.0,28080.0,29700.0,36470.0,2021
43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,220380,1.0,13.48,28040.0,0.4,10.31,11.02,13.5,14.28,17.54,21440.0,22910.0,28080.0,29700.0,36470.0,2021
43-4110,"Interviewers, Except Eligibility and Loan",broad,169840,1.3,18.67,38840.0,0.3,13.78,14.44,17.89,22.22,24.23,28650.0,30020.0,37220.0,46210.0,50400.0,2021
43-4111,"Interviewers, Except Eligibility and Loan",detailed,169840,1.3,18.67,38840.0,0.3,13.78,14.44,17.89,22.22,24.23,28650.0,30020.0,37220.0,46210.0,50400.0,2021
43-4120,"Library Assistants, Clerical",broad,78470,2.1,15.62,32490.0,0.4,10.71,11.5,14.16,17.88,22.6,22270.0,23910.0,29450.0,37200.0,47000.0,2021
43-4121,"Library Assistants, Clerical",detailed,78470,2.1,15.62,32490.0,0.4,10.71,11.5,14.16,17.88,22.6,22270.0,23910.0,29450.0,37200.0,47000.0,2021
43-4130,Loan Interviewers and Clerks,broad,238610,1.2,21.59,44910.0,0.4,14.33,17.79,22.09,23.63,29.27,29800.0,37000.0,45940.0,49140.0,60870.0,2021
43-4131,Loan Interviewers and Clerks,detailed,238610,1.2,21.59,44910.0,0.4,14.33,17.79,22.09,23.63,29.27,29800.0,37000.0,45940.0,49140.0,60870.0,2021
43-4140,New Accounts Clerks,broad,40500,3.5,19.83,41250.0,1.0,14.23,17.47,18.19,22.58,24.88,29600.0,36340.0,37840.0,46960.0,51750.0,2021
43-4141,New Accounts Clerks,detailed,40500,3.5,19.83,41250.0,1.0,14.23,17.47,18.19,22.58,24.88,29600.0,36340.0,37840.0,46960.0,51750.0,2021
43-4150,Order Clerks,broad,133850,2.4,20.11,41820.0,0.7,13.81,14.44,18.23,22.94,28.66,28730.0,30040.0,37920.0,47700.0,59620.0,2021
43-4151,Order Clerks,detailed,133850,2.4,20.11,41820.0,0.7,13.81,14.44,18.23,22.94,28.66,28730.0,30040.0,37920.0,47700.0,59620.0,2021
43-4160,"Human Resources Assistants, Except Payroll and Timekeeping",broad,102770,1.3,21.56,44840.0,0.4,14.37,17.88,21.94,23.58,29.18,29890.0,37180.0,45630.0,49050.0,60680.0,2021
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,102770,1.3,21.56,44840.0,0.4,14.37,17.88,21.94,23.58,29.18,29890.0,37180.0,45630.0,49050.0,60680.0,2021
43-4170,Receptionists and Information Clerks,broad,983150,0.6,15.82,32910.0,0.2,11.08,13.66,14.4,17.78,22.0,23050.0,28420.0,29950.0,36980.0,45760.0,2021
43-4171,Receptionists and Information Clerks,detailed,983150,0.6,15.82,32910.0,0.2,11.08,13.66,14.4,17.78,22.0,23050.0,28420.0,29950.0,36980.0,45760.0,2021
43-4180,Reservation and Transportation Ticket Agents and Travel Clerks,broad,100860,1.5,21.94,45630.0,0.4,14.0,14.76,19.18,28.73,33.37,29110.0,30690.0,39900.0,59770.0,69420.0,2021
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,100860,1.5,21.94,45630.0,0.4,14.0,14.76,19.18,28.73,33.37,29110.0,30690.0,39900.0,59770.0,69420.0,2021
43-4190,Miscellaneous Information and Record Clerks,broad,155080,1.0,21.13,43950.0,0.3,13.95,16.63,20.75,24.28,29.14,29010.0,34590.0,43160.0,50500.0,60610.0,2021
43-4199,"Information and Record Clerks, All Other",detailed,155080,1.0,21.13,43950.0,0.3,13.95,16.63,20.75,24.28,29.14,29010.0,34590.0,43160.0,50500.0,60610.0,2021
43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",minor,2213750,0.3,21.97,45710.0,0.1,14.03,17.34,20.21,26.63,32.32,29180.0,36070.0,42030.0,55390.0,67230.0,2021
43-5010,Cargo and Freight Agents,broad,85750,2.2,23.28,48420.0,1.1,14.43,17.8,22.55,28.55,33.39,30020.0,37020.0,46910.0,59380.0,69450.0,2021
43-5011,Cargo and Freight Agents,detailed,85750,2.2,23.28,48420.0,1.1,14.43,17.8,22.55,28.55,33.39,30020.0,37020.0,46910.0,59380.0,69450.0,2021
43-5020,Couriers and Messengers,broad,68310,3.6,16.48,34270.0,0.6,11.47,13.92,15.89,18.0,22.22,23850.0,28960.0,33050.0,37440.0,46220.0,2021
43-5021,Couriers and Messengers,detailed,68310,3.6,16.48,34270.0,0.6,11.47,13.92,15.89,18.0,22.22,23850.0,28960.0,33050.0,37440.0,46220.0,2021
43-5030,Dispatchers,broad,291380,0.9,22.49,46780.0,0.3,14.03,17.53,21.88,27.29,33.46,29180.0,36470.0,45510.0,56760.0,69590.0,2021
43-5031,Public Safety Telecommunicators,detailed,97050,1.2,22.61,47030.0,0.4,14.1,17.74,22.44,28.54,30.74,29340.0,36890.0,46670.0,59360.0,63940.0,2021
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,194330,1.1,22.43,46650.0,0.4,14.0,17.11,21.18,26.61,34.37,29120.0,35590.0,44050.0,55340.0,71480.0,2021
43-5040,"Meter Readers, Utilities",broad,24000,2.8,22.81,47430.0,0.8,13.8,15.77,21.98,28.86,36.5,28690.0,32790.0,45720.0,60020.0,75920.0,2021
43-5041,"Meter Readers, Utilities",detailed,24000,2.8,22.81,47430.0,0.8,13.8,15.77,21.98,28.86,36.5,28690.0,32790.0,45720.0,60020.0,75920.0,2021
43-5050,Postal Service Workers,broad,527000,0.0,25.71,53480.0,0.0,18.69,19.06,24.87,31.49,32.32,38880.0,39640.0,51730.0,65500.0,67230.0,2021
43-5051,Postal Service Clerks,detailed,79320,0.0,25.58,53210.0,0.0,18.69,22.15,25.14,30.87,31.49,38880.0,46070.0,52290.0,64210.0,65500.0,2021
43-5052,Postal Service Mail Carriers,detailed,335540,0.0,26.14,54370.0,0.0,19.06,19.06,25.21,32.32,33.0,39640.0,39640.0,52440.0,67230.0,68640.0,2021
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,112130,0.1,24.52,51010.0,0.0,17.34,18.69,23.34,30.74,30.87,36070.0,38880.0,48550.0,63940.0,64210.0,2021
43-5060,"Production, Planning, and Expediting Clerks",broad,367200,0.8,25.11,52220.0,0.3,15.17,18.3,23.1,29.25,36.75,31550.0,38060.0,48040.0,60840.0,76440.0,2021
43-5061,"Production, Planning, and Expediting Clerks",detailed,367200,0.8,25.11,52220.0,0.3,15.17,18.3,23.1,29.25,36.75,31550.0,38060.0,48040.0,60840.0,76440.0,2021
43-5070,"Shipping, Receiving, and Inventory Clerks",broad,795360,0.7,18.37,38210.0,0.2,13.38,14.35,17.74,21.97,24.29,27830.0,29840.0,36890.0,45710.0,50520.0,2021
43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,795360,0.7,18.37,38210.0,0.2,13.38,14.35,17.74,21.97,24.29,27830.0,29840.0,36890.0,45710.0,50520.0,2021
43-5110,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",broad,54760,1.7,19.01,39540.0,0.5,13.88,14.53,18.08,22.5,23.95,28860.0,30210.0,37610.0,46810.0,49810.0,2021
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,54760,1.7,19.01,39540.0,0.5,13.88,14.53,18.08,22.5,23.95,28860.0,30210.0,37610.0,46810.0,49810.0,2021
43-6000,Secretaries and Administrative Assistants,minor,3104790,0.5,21.76,45250.0,0.1,13.9,16.6,19.08,23.88,30.34,28920.0,34520.0,39680.0,49680.0,63100.0,2021
43-6010,Secretaries and Administrative Assistants,broad,3104790,0.5,21.76,45250.0,0.1,13.9,16.6,19.08,23.88,30.34,28920.0,34520.0,39680.0,49680.0,63100.0,2021
43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,466910,1.1,32.15,66870.0,0.3,18.57,23.43,29.84,37.55,47.25,38620.0,48720.0,62060.0,78110.0,98280.0,2021
43-6012,Legal Secretaries and Administrative Assistants,detailed,155250,2.5,25.26,52540.0,0.9,14.31,18.06,22.94,29.61,37.43,29770.0,37560.0,47710.0,61590.0,77850.0,2021
43-6013,Medical Secretaries and Administrative Assistants,detailed,656640,0.9,19.11,39740.0,0.3,13.96,14.77,18.01,22.39,25.78,29040.0,30710.0,37450.0,46570.0,53630.0,2021
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1825980,0.5,19.75,41080.0,0.1,13.56,14.52,18.21,22.87,28.61,28200.0,30210.0,37880.0,47570.0,59500.0,2021
43-9000,Other Office and Administrative Support Workers,minor,3254180,0.4,18.98,39480.0,0.1,11.47,14.24,17.88,22.6,28.49,23870.0,29630.0,37180.0,47010.0,59250.0,2021
43-9020,Data Entry and Information Processing Workers,broad,189100,1.5,18.07,37590.0,0.4,12.5,14.26,17.72,22.11,23.49,26000.0,29650.0,36850.0,45980.0,48870.0,2021
43-9021,Data Entry Keyers,detailed,147170,1.7,17.28,35940.0,0.4,11.79,14.09,17.13,18.86,22.94,24510.0,29310.0,35630.0,39230.0,47700.0,2021
43-9022,Word Processors and Typists,detailed,41930,2.4,20.85,43370.0,0.6,14.32,17.84,21.17,23.05,29.0,29780.0,37110.0,44030.0,47950.0,60320.0,2021
43-9030,Desktop Publishers,broad,7600,13.6,24.49,50930.0,6.9,13.35,14.85,22.55,30.66,38.28,27770.0,30880.0,46910.0,63760.0,79630.0,2021
43-9031,Desktop Publishers,detailed,7600,13.6,24.49,50930.0,6.9,13.35,14.85,22.55,30.66,38.28,27770.0,30880.0,46910.0,63760.0,79630.0,2021
43-9040,Insurance Claims and Policy Processing Clerks,broad,218300,1.5,22.02,45790.0,0.5,14.43,17.89,21.89,23.49,29.52,30010.0,37200.0,45520.0,48860.0,61400.0,2021
43-9041,Insurance Claims and Policy Processing Clerks,detailed,218300,1.5,22.02,45790.0,0.5,14.43,17.89,21.89,23.49,29.52,30010.0,37200.0,45520.0,48860.0,61400.0,2021
43-9050,"Mail Clerks and Mail Machine Operators, Except Postal Service",broad,69400,2.6,16.54,34390.0,0.5,11.27,13.94,15.65,18.03,22.6,23430.0,28990.0,32550.0,37500.0,47000.0,2021
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,69400,2.6,16.54,34390.0,0.5,11.27,13.94,15.65,18.03,22.6,23430.0,28990.0,32550.0,37500.0,47000.0,2021
43-9060,"Office Clerks, General",broad,2578180,0.4,18.75,38990.0,0.1,11.3,14.14,17.81,22.55,28.31,23500.0,29410.0,37030.0,46900.0,58870.0,2021
43-9061,"Office Clerks, General",detailed,2578180,0.4,18.75,38990.0,0.1,11.3,14.14,17.81,22.55,28.31,23500.0,29410.0,37030.0,46900.0,58870.0,2021
43-9070,"Office Machine Operators, Except Computer",broad,32920,3.4,17.84,37110.0,0.6,12.5,14.34,17.61,19.92,23.32,26000.0,29820.0,36630.0,41420.0,48500.0,2021
43-9071,"Office Machine Operators, Except Computer",detailed,32920,3.4,17.84,37110.0,0.6,12.5,14.34,17.61,19.92,23.32,26000.0,29820.0,36630.0,41420.0,48500.0,2021
43-9080,Proofreaders and Copy Markers,broad,5340,6.8,22.12,46010.0,2.1,14.0,16.48,21.12,27.53,29.93,29120.0,34270.0,43940.0,57260.0,62260.0,2021
43-9081,Proofreaders and Copy Markers,detailed,5340,6.8,22.12,46010.0,2.1,14.0,16.48,21.12,27.53,29.93,29120.0,34270.0,43940.0,57260.0,62260.0,2021
43-9110,Statistical Assistants,broad,6190,3.2,25.68,53420.0,1.5,16.66,18.43,23.16,29.89,38.17,34650.0,38320.0,48160.0,62170.0,79390.0,2021
43-9111,Statistical Assistants,detailed,6190,3.2,25.68,53420.0,1.5,16.66,18.43,23.16,29.89,38.17,34650.0,38320.0,48160.0,62170.0,79390.0,2021
43-9190,Miscellaneous Office and Administrative Support Workers,broad,147140,1.1,20.47,42580.0,0.4,12.0,14.33,18.22,23.36,29.68,24960.0,29800.0,37900.0,48590.0,61730.0,2021
43-9199,"Office and Administrative Support Workers, All Other",detailed,147140,1.1,20.47,42580.0,0.4,12.0,14.33,18.22,23.36,29.68,24960.0,29800.0,37900.0,48590.0,61730.0,2021
45-0000,"Farming, Fishing, and Forestry Occupations",major,452490,0.8,16.7,34730.0,0.7,12.98,14.0,14.36,17.86,23.14,26990.0,29120.0,29860.0,37140.0,48140.0,2021
45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",minor,25770,2.7,26.18,54450.0,0.9,15.58,18.44,23.38,30.3,38.01,32400.0,38350.0,48640.0,63020.0,79050.0,2021
45-1010,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",broad,25770,2.7,26.18,54450.0,0.9,15.58,18.44,23.38,30.3,38.01,32400.0,38350.0,48640.0,63020.0,79050.0,2021
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,25770,2.7,26.18,54450.0,0.9,15.58,18.44,23.38,30.3,38.01,32400.0,38350.0,48640.0,63020.0,79050.0,2021
45-2000,Agricultural Workers,minor,383760,0.8,15.6,32450.0,0.6,12.5,14.0,14.27,16.73,20.77,26000.0,29120.0,29680.0,34790.0,43210.0,2021
45-2010,Agricultural Inspectors,broad,13630,2.7,22.8,47430.0,0.8,14.42,17.12,21.7,27.33,33.39,29990.0,35610.0,45140.0,56850.0,69450.0,2021
45-2011,Agricultural Inspectors,detailed,13630,2.7,22.8,47430.0,0.8,14.42,17.12,21.7,27.33,33.39,29990.0,35610.0,45140.0,56850.0,69450.0,2021
45-2020,Animal Breeders,broad,950,12.2,20.81,43270.0,4.0,10.91,14.24,19.28,28.3,30.77,22680.0,29630.0,40090.0,58860.0,64010.0,2021
45-2021,Animal Breeders,detailed,950,12.2,20.81,43270.0,4.0,10.91,14.24,19.28,28.3,30.77,22680.0,29630.0,40090.0,58860.0,64010.0,2021
45-2040,"Graders and Sorters, Agricultural Products",broad,25560,4.7,14.62,30400.0,0.7,11.14,13.67,14.25,15.19,17.86,23170.0,28430.0,29630.0,31600.0,37140.0,2021
45-2041,"Graders and Sorters, Agricultural Products",detailed,25560,4.7,14.62,30400.0,0.7,11.14,13.67,14.25,15.19,17.86,23170.0,28430.0,29630.0,31600.0,37140.0,2021
45-2090,Miscellaneous Agricultural Workers,broad,343630,0.9,15.37,31980.0,0.7,12.59,14.0,14.27,16.36,19.0,26190.0,29120.0,29680.0,34020.0,39520.0,2021
45-2091,Agricultural Equipment Operators,detailed,26180,3.3,17.44,36280.0,0.9,12.26,14.2,17.48,19.39,22.86,25490.0,29540.0,36360.0,40330.0,47540.0,2021
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,277200,1.0,15.11,31440.0,0.7,13.57,14.0,14.25,15.06,17.92,28230.0,29120.0,29630.0,31320.0,37280.0,2021
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,34140,2.6,15.46,32150.0,0.9,10.5,12.44,14.25,17.77,22.19,21840.0,25880.0,29630.0,36960.0,46160.0,2021
45-2099,"Agricultural Workers, All Other",detailed,6100,7.4,17.88,37190.0,2.5,10.57,13.97,15.65,21.26,28.72,21980.0,29060.0,32550.0,44220.0,59740.0,2021
45-4000,"Forest, Conservation, and Logging Workers",minor,42330,2.7,20.83,43320.0,1.4,13.7,14.81,18.77,23.34,29.43,28490.0,30810.0,39050.0,48550.0,61220.0,2021
45-4010,Forest and Conservation Workers,broad,6300,12.1,16.2,33690.0,1.6,12.43,14.19,14.69,17.71,22.64,25850.0,29510.0,30550.0,36830.0,47090.0,2021
45-4011,Forest and Conservation Workers,detailed,6300,12.1,16.2,33690.0,1.6,12.43,14.19,14.69,17.71,22.64,25850.0,29510.0,30550.0,36830.0,47090.0,2021
45-4020,Logging Workers,broad,36030,2.3,21.63,45000.0,1.4,13.85,17.3,22.27,23.96,29.6,28810.0,35980.0,46330.0,49830.0,61560.0,2021
45-4021,Fallers,detailed,4170,10.9,25.85,53760.0,5.0,13.46,17.58,22.94,29.91,43.66,28010.0,36560.0,47700.0,62200.0,90800.0,2021
45-4022,Logging Equipment Operators,detailed,25510,2.2,21.14,43960.0,1.1,13.85,17.26,22.31,23.45,29.36,28810.0,35890.0,46400.0,48770.0,61070.0,2021
45-4023,Log Graders and Scalers,detailed,3260,4.7,19.96,41520.0,1.3,13.86,15.5,18.18,22.96,28.48,28830.0,32230.0,37820.0,47760.0,59240.0,2021
45-4029,"Logging Workers, All Other",detailed,3080,7.5,21.84,45430.0,2.0,13.59,17.4,22.16,24.71,29.89,28270.0,36190.0,46090.0,51400.0,62170.0,2021
47-0000,Construction and Extraction Occupations,major,5848950,0.2,26.87,55900.0,0.3,14.46,18.12,23.18,30.75,44.75,30080.0,37680.0,48210.0,63960.0,93080.0,2021
47-1000,Supervisors of Construction and Extraction Workers,minor,665870,0.7,36.09,75060.0,0.3,22.75,27.88,34.62,44.3,51.98,47330.0,58000.0,72010.0,92150.0,108120.0,2021
47-1010,First-Line Supervisors of Construction Trades and Extraction Workers,broad,665870,0.7,36.09,75060.0,0.3,22.75,27.88,34.62,44.3,51.98,47330.0,58000.0,72010.0,92150.0,108120.0,2021
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,665870,0.7,36.09,75060.0,0.3,22.75,27.88,34.62,44.3,51.98,47330.0,58000.0,72010.0,92150.0,108120.0,2021
47-2000,Construction Trades Workers,minor,4362080,0.3,26.03,54140.0,0.4,14.41,18.03,23.01,29.81,39.46,29970.0,37500.0,47860.0,62010.0,82080.0,2021
47-2010,Boilermakers,broad,12920,5.7,33.21,69070.0,1.6,22.13,27.13,30.91,38.14,48.19,46040.0,56430.0,64290.0,79320.0,100240.0,2021
47-2011,Boilermakers,detailed,12920,5.7,33.21,69070.0,1.6,22.13,27.13,30.91,38.14,48.19,46040.0,56430.0,64290.0,79320.0,100240.0,2021
47-2020,"Brickmasons, Blockmasons, and Stonemasons",broad,64950,2.6,28.78,59870.0,1.0,17.67,22.44,27.38,35.94,45.51,36750.0,46680.0,56950.0,74750.0,94660.0,2021
47-2021,Brickmasons and Blockmasons,detailed,55950,3.2,29.53,61430.0,1.0,17.84,22.65,28.53,36.57,46.52,37100.0,47110.0,59340.0,76070.0,96750.0,2021
47-2022,Stonemasons,detailed,9000,6.8,24.12,50170.0,2.0,14.51,18.17,22.89,28.55,36.51,30180.0,37790.0,47610.0,59380.0,75940.0,2021
47-2030,Carpenters,broad,668060,1.0,26.53,55190.0,0.5,15.33,18.38,23.2,29.8,38.92,31880.0,38240.0,48260.0,61980.0,80940.0,2021
47-2031,Carpenters,detailed,668060,1.0,26.53,55190.0,0.5,15.33,18.38,23.2,29.8,38.92,31880.0,38240.0,48260.0,61980.0,80940.0,2021
47-2040,"Carpet, Floor, and Tile Installers and Finishers",broad,83600,2.4,24.95,51890.0,1.3,14.26,17.8,22.74,29.34,37.56,29650.0,37020.0,47310.0,61020.0,78130.0,2021
47-2041,Carpet Installers,detailed,19790,5.6,23.42,48710.0,2.0,13.98,17.46,22.42,28.73,36.5,29090.0,36310.0,46640.0,59770.0,75920.0,2021
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,18300,5.2,25.9,53880.0,2.3,14.35,17.95,23.11,31.98,39.72,29840.0,37330.0,48060.0,66510.0,82630.0,2021
47-2043,Floor Sanders and Finishers,detailed,4340,11.4,21.34,44380.0,4.1,13.62,14.55,18.82,23.1,31.82,28340.0,30250.0,39140.0,48040.0,66190.0,2021
47-2044,Tile and Stone Setters,detailed,41160,3.7,25.64,53330.0,1.9,14.46,18.09,22.99,29.34,37.68,30070.0,37620.0,47810.0,61020.0,78370.0,2021
47-2050,"Cement Masons, Concrete Finishers, and Terrazzo Workers",broad,189240,1.5,24.52,51000.0,0.6,15.24,18.19,22.77,28.73,36.82,31690.0,37840.0,47360.0,59770.0,76580.0,2021
47-2051,Cement Masons and Concrete Finishers,detailed,186600,1.5,24.47,50900.0,0.6,15.2,18.19,22.76,28.7,36.74,31610.0,37840.0,47340.0,59690.0,76410.0,2021
47-2053,Terrazzo Workers and Finishers,detailed,2640,17.9,28.07,58380.0,5.7,17.7,18.73,23.4,33.55,46.63,36810.0,38960.0,48680.0,69790.0,96980.0,2021
47-2060,Construction Laborers,broad,968760,1.1,21.22,44130.0,0.5,13.86,14.8,18.16,23.1,33.8,28820.0,30780.0,37770.0,48040.0,70310.0,2021
47-2061,Construction Laborers,detailed,968760,1.1,21.22,44130.0,0.5,13.86,14.8,18.16,23.1,33.8,28820.0,30780.0,37770.0,48040.0,70310.0,2021
47-2070,Construction Equipment Operators,broad,452780,0.7,26.87,55890.0,0.4,17.2,18.44,23.22,29.99,40.69,35770.0,38340.0,48290.0,62370.0,84640.0,2021
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,44200,3.4,24.32,50590.0,1.3,14.53,18.09,22.58,28.68,37.41,30220.0,37630.0,46960.0,59650.0,77820.0,2021
47-2072,Pile Driver Operators,detailed,3760,13.3,36.51,75950.0,3.0,18.35,23.53,36.66,46.33,54.5,38170.0,48950.0,76260.0,96360.0,113360.0,2021
47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,404820,0.7,27.06,56280.0,0.4,17.38,18.54,23.25,30.14,41.13,36150.0,38570.0,48360.0,62690.0,85560.0,2021
47-2080,"Drywall Installers, Ceiling Tile Installers, and Tapers",broad,111650,2.2,27.0,56160.0,1.1,15.03,18.38,23.24,30.56,46.36,31260.0,38240.0,48350.0,63570.0,96420.0,2021
47-2081,Drywall and Ceiling Tile Installers,detailed,97070,2.3,26.35,54810.0,1.1,14.64,18.27,23.09,29.8,45.96,30460.0,38000.0,48040.0,61980.0,95600.0,2021
47-2082,Tapers,detailed,14580,5.1,31.32,65140.0,1.8,18.26,23.09,29.37,38.02,48.15,37980.0,48040.0,61080.0,79080.0,100160.0,2021
47-2110,Electricians,broad,650580,0.8,30.44,63310.0,0.5,17.8,22.55,28.87,37.19,47.98,37020.0,46900.0,60040.0,77350.0,99800.0,2021
47-2111,Electricians,detailed,650580,0.8,30.44,63310.0,0.5,17.8,22.55,28.87,37.19,47.98,37020.0,46900.0,60040.0,77350.0,99800.0,2021
47-2120,Glaziers,broad,52700,2.5,24.98,51950.0,1.1,14.65,18.09,22.68,28.92,38.15,30470.0,37630.0,47180.0,60150.0,79340.0,2021
47-2121,Glaziers,detailed,52700,2.5,24.98,51950.0,1.1,14.65,18.09,22.68,28.92,38.15,30470.0,37630.0,47180.0,60150.0,79340.0,2021
47-2130,Insulation Workers,broad,58370,3.1,24.18,50300.0,1.5,14.28,17.78,22.48,28.43,37.16,29700.0,36990.0,46760.0,59130.0,77290.0,2021
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,30360,3.9,21.54,44810.0,1.5,14.0,16.44,19.17,23.49,31.83,29120.0,34200.0,39880.0,48850.0,66210.0,2021
47-2132,"Insulation Workers, Mechanical",detailed,28010,5.0,27.05,56260.0,2.2,17.29,18.53,23.2,29.81,44.24,35970.0,38540.0,48260.0,62010.0,92010.0,2021
47-2140,Painters and Paperhangers,broad,216560,1.3,22.69,47180.0,0.6,14.31,17.75,21.94,25.88,34.04,29770.0,36930.0,45630.0,53830.0,70800.0,2021
47-2141,"Painters, Construction and Maintenance",detailed,214220,1.3,22.66,47140.0,0.6,14.31,17.75,21.92,25.63,33.93,29770.0,36920.0,45590.0,53310.0,70570.0,2021
47-2142,Paperhangers,detailed,2340,15.1,24.79,51560.0,5.2,14.23,18.11,22.89,29.05,36.51,29590.0,37670.0,47610.0,60420.0,75940.0,2021
47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,450940,1.3,29.93,62250.0,0.7,17.45,21.94,28.51,37.12,47.69,36290.0,45640.0,59310.0,77200.0,99200.0,2021
47-2151,Pipelayers,detailed,33330,3.1,23.32,48510.0,1.6,14.42,17.74,22.11,28.48,36.25,30000.0,36910.0,45980.0,59240.0,75410.0,2021
47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,417620,1.4,30.46,63350.0,0.7,17.65,22.4,28.79,37.45,48.04,36700.0,46590.0,59880.0,77890.0,99920.0,2021
47-2160,Plasterers and Stucco Masons,broad,26980,5.6,26.35,54810.0,3.1,14.5,18.2,23.24,29.41,37.65,30160.0,37860.0,48340.0,61170.0,78310.0,2021
47-2161,Plasterers and Stucco Masons,detailed,26980,5.6,26.35,54810.0,3.1,14.5,18.2,23.24,29.41,37.65,30160.0,37860.0,48340.0,61170.0,78310.0,2021
47-2170,Reinforcing Iron and Rebar Workers,broad,16420,7.1,28.35,58960.0,2.4,17.75,21.73,23.48,35.33,46.94,36930.0,45190.0,48830.0,73490.0,97630.0,2021
47-2171,Reinforcing Iron and Rebar Workers,detailed,16420,7.1,28.35,58960.0,2.4,17.75,21.73,23.48,35.33,46.94,36930.0,45190.0,48830.0,73490.0,97630.0,2021
47-2180,Roofers,broad,129890,1.6,23.51,48890.0,0.7,14.36,17.88,22.65,28.6,35.19,29870.0,37190.0,47110.0,59480.0,73190.0,2021
47-2181,Roofers,detailed,129890,1.6,23.51,48890.0,0.7,14.36,17.88,22.65,28.6,35.19,29870.0,37190.0,47110.0,59480.0,73190.0,2021
47-2210,Sheet Metal Workers,broad,122630,2.2,28.25,58760.0,0.9,16.56,18.85,25.69,36.02,45.68,34450.0,39200.0,53440.0,74920.0,95010.0,2021
47-2211,Sheet Metal Workers,detailed,122630,2.2,28.25,58760.0,0.9,16.56,18.85,25.69,36.02,45.68,34450.0,39200.0,53440.0,74920.0,95010.0,2021
47-2220,Structural Iron and Steel Workers,broad,68620,2.7,29.46,61270.0,1.0,17.6,21.96,28.15,36.98,47.11,36610.0,45670.0,58550.0,76920.0,98000.0,2021
