OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,YEAR
11-9020,Construction Managers,broad,303220,1.9,54.22,112790.0,0.6,29.91,37.96,48.79,63.11,80.96,62210,78950,101480.0,131280,168390,2022
11-9021,Construction Managers,detailed,303220,1.9,54.22,112790.0,0.6,29.91,37.96,48.79,63.11,80.96,62210,78950,101480.0,131280,168390,2022
11-9030,Education and Childcare Administrators,broad,563170,0.4,49.7,103370.0,0.4,24.43,35.63,47.08,61.35,78.44,50820,74120,97920.0,127610,163150,2022
11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,60010,2.3,27.7,57610.0,1.7,16.92,19.46,23.89,30.4,41.05,35190,40470,49690.0,63240,85390,2022
11-9033,"Education Administrators, Postsecondary",detailed,167060,0.2,55.38,115180.0,0.4,29.33,37.02,48.05,63.47,94.43,61000,77010,99940.0,132010,196420,2022
11-9039,"Education Administrators, All Other",detailed,50180,1.3,47.99,99820.0,0.7,23.39,30.99,42.85,57.46,74.37,48650,64460,89130.0,119520,154690,2022
11-9040,Architectural and Engineering Managers,broad,197180,1.3,78.52,163310.0,0.3,49.26,61.74,76.88,90.93,106.51,102450,128420,159920.0,189130,221550,2022
11-9041,Architectural and Engineering Managers,detailed,197180,1.3,78.52,163310.0,0.3,49.26,61.74,76.88,90.93,106.51,102450,128420,159920.0,189130,221550,2022
11-9050,Food Service Managers,broad,231100,1.6,32.27,67130.0,0.8,18.62,23.13,29.48,37.24,48.33,38740,48110,61310.0,77450,100520,2022
11-9051,Food Service Managers,detailed,231100,1.6,32.27,67130.0,0.8,18.62,23.13,29.48,37.24,48.33,38740,48110,61310.0,77450,100520,2022
11-9070,Entertainment and Recreation Managers,broad,27750,2.1,39.68,82530.0,1.7,19.02,24.84,34.34,47.21,63.6,39560,51660,71420.0,98190,132280,2022
11-9071,Gambling Managers,detailed,4800,2.2,46.07,95830.0,1.1,23.9,29.77,38.8,55.19,78.46,49710,61920,80710.0,114790,163190,2022
11-9072,"Entertainment and Recreation Managers, Except Gambling",detailed,22950,2.7,38.34,79750.0,1.8,18.44,24.03,32.32,45.31,62.52,38350,49980,67220.0,94250,130040,2022
11-9080,Lodging Managers,broad,39870,2.1,35.21,73230.0,1.7,17.72,22.6,29.76,40.21,58.86,36860,47000,61910.0,83630,122440,2022
11-9081,Lodging Managers,detailed,39870,2.1,35.21,73230.0,1.7,17.72,22.6,29.76,40.21,58.86,36860,47000,61910.0,83630,122440,2022
11-9110,Medical and Health Services Managers,broad,476750,0.4,61.53,127980.0,0.4,30.82,39.15,50.4,68.84,100.96,64100,81430,104830.0,143200,209990,2022
11-9111,Medical and Health Services Managers,detailed,476750,0.4,61.53,127980.0,0.4,30.82,39.15,50.4,68.84,100.96,64100,81430,104830.0,143200,209990,2022
11-9120,Natural Sciences Managers,broad,82570,1.4,78.66,163610.0,1.6,35.45,49.9,69.44,101.12,#,73730,103780,144440.0,210330,#,2022
11-9121,Natural Sciences Managers,detailed,82570,1.4,78.66,163610.0,1.6,35.45,49.9,69.44,101.12,#,73730,103780,144440.0,210330,#,2022
11-9130,Postmasters and Mail Superintendents,broad,13460,0.0,40.48,84190.0,0.0,36.01,36.74,39.79,43.87,48.24,74900,76420,82760.0,91250,100340,2022
11-9131,Postmasters and Mail Superintendents,detailed,13460,0.0,40.48,84190.0,0.0,36.01,36.74,39.79,43.87,48.24,74900,76420,82760.0,91250,100340,2022
11-9140,"Property, Real Estate, and Community Association Managers",broad,261120,1.3,36.59,76110.0,1.3,16.93,21.83,29.17,40.48,62.45,35210,45400,60670.0,84200,129900,2022
11-9141,"Property, Real Estate, and Community Association Managers",detailed,261120,1.3,36.59,76110.0,1.3,16.93,21.83,29.17,40.48,62.45,35210,45400,60670.0,84200,129900,2022
11-9150,Social and Community Service Managers,broad,162880,1.2,38.13,79310.0,0.6,22.49,28.17,35.69,45.87,59.29,46770,58590,74240.0,95420,123320,2022
11-9151,Social and Community Service Managers,detailed,162880,1.2,38.13,79310.0,0.6,22.49,28.17,35.69,45.87,59.29,46770,58590,74240.0,95420,123320,2022
11-9160,Emergency Management Directors,broad,11290,1.5,42.74,88890.0,0.7,22.56,28.6,38.07,51.06,71.09,46920,59480,79180.0,106200,147870,2022
11-9161,Emergency Management Directors,detailed,11290,1.5,42.74,88890.0,0.7,22.56,28.6,38.07,51.06,71.09,46920,59480,79180.0,106200,147870,2022
11-9170,Personal Service Managers,broad,22520,3.0,36.18,75250.0,1.6,17.79,22.93,29.86,41.49,58.76,37010,47700,62120.0,86310,122220,2022
11-9171,Funeral Home Managers,detailed,13680,3.3,40.76,84770.0,1.5,21.11,25.72,34.67,47.07,63.95,43910,53490,72110.0,97910,133010,2022
11-9179,"Personal Service Managers, All Other",detailed,8840,9.4,29.09,60510.0,2.7,16.83,19.4,26.97,34.3,46.6,35010,40350,56090.0,71350,96930,2022
11-9190,Miscellaneous Managers,broad,543290,1.0,67.88,141190.0,0.5,30.47,44.64,61.84,81.04,105.07,63380,92840,128620.0,168570,218550,2022
11-9199,"Managers, All Other",detailed,543290,1.0,67.88,141190.0,0.5,30.47,44.64,61.84,81.04,105.07,63380,92840,128620.0,168570,218550,2022
13-0000,Business and Financial Operations Occupations,major,9677720,0.7,41.39,86080.0,0.3,20.55,27.33,36.95,49.14,64.66,42750,56840,76850.0,102210,134480,2022
13-1000,Business Operations Specialists,minor,6660810,0.7,40.04,83280.0,0.2,20.05,26.61,36.56,48.78,63.59,41710,55360,76050.0,101460,132280,2022
13-1010,"Agents and Business Managers of Artists, Performers, and Athletes",broad,13130,5.0,57.74,120100.0,4.1,21.72,30.25,39.68,77.57,#,45180,62910,82530.0,161340,#,2022
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,13130,5.0,57.74,120100.0,4.1,21.72,30.25,39.68,77.57,#,45180,62910,82530.0,161340,#,2022
13-1020,Buyers and Purchasing Agents,broad,464880,1.3,36.13,75140.0,0.3,19.74,24.91,32.51,43.71,55.95,41060,51820,67620.0,90920,116370,2022
13-1020,Buyers and Purchasing Agents,detailed,464880,1.3,36.13,75140.0,0.3,19.74,24.91,32.51,43.71,55.95,41060,51820,67620.0,90920,116370,2022
13-1030,"Claims Adjusters, Appraisers, Examiners, and Investigators",broad,296700,1.0,35.25,73320.0,0.3,22.24,27.54,34.63,40.75,49.27,46250,57290,72040.0,84750,102470,2022
13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,285270,1.0,35.28,73380.0,0.3,22.14,27.43,34.73,40.99,49.34,46040,57050,72230.0,85250,102630,2022
13-1032,"Insurance Appraisers, Auto Damage",detailed,11430,5.2,34.42,71580.0,0.7,24.01,29.32,33.36,38.75,45.4,49940,60980,69380.0,80590,94440,2022
13-1040,Compliance Officers,broad,359640,1.6,37.01,76980.0,0.7,19.74,25.24,34.47,46.66,56.76,41050,52490,71690.0,97050,118060,2022
13-1041,Compliance Officers,detailed,359640,1.6,37.01,76980.0,0.7,19.74,25.24,34.47,46.66,56.76,41050,52490,71690.0,97050,118060,2022
13-1050,Cost Estimators,broad,225310,1.0,36.89,76740.0,0.5,20.25,25.52,34.23,44.91,57.98,42110,53080,71200.0,93420,120600,2022
13-1051,Cost Estimators,detailed,225310,1.0,36.89,76740.0,0.5,20.25,25.52,34.23,44.91,57.98,42110,53080,71200.0,93420,120600,2022
13-1070,Human Resources Workers,broad,898110,1.0,35.61,74060.0,0.4,18.9,23.78,31.25,43.19,57.35,39320,49450,65000.0,89840,119280,2022
13-1071,Human Resources Specialists,detailed,835360,1.2,35.13,73080.0,0.4,18.92,23.64,30.88,41.48,55.8,39340,49160,64240.0,86280,116060,2022
13-1074,Farm Labor Contractors,detailed,550,15.4,26.26,54630.0,6.6,14.36,16.77,23.72,34.95,40.96,29880,34890,49330.0,72690,85190,2022
13-1075,Labor Relations Specialists,detailed,62200,1.8,42.05,87470.0,0.8,18.7,29.44,39.43,51.07,63.3,38900,61240,82010.0,106230,131660,2022
13-1080,Logisticians and Project Management Specialists,broad,1046880,1.0,46.95,97660.0,0.4,24.36,31.51,42.33,58.35,73.25,50680,65540,88050.0,121370,152350,2022
13-1081,Logisticians,detailed,202970,0.8,39.05,81220.0,0.4,22.24,28.86,37.27,47.79,59.64,46260,60020,77520.0,99400,124050,2022
13-1082,Project Management Specialists,detailed,843910,1.3,48.85,101610.0,0.5,25.24,33.16,45.85,60.89,76.51,52500,68980,95370.0,126660,159150,2022
13-1110,Management Analysts,broad,808860,0.7,50.32,104660.0,0.4,26.73,33.81,45.81,61.29,80.6,55590,70310,95290.0,127480,167650,2022
13-1111,Management Analysts,detailed,808860,0.7,50.32,104660.0,0.4,26.73,33.81,45.81,61.29,80.6,55590,70310,95290.0,127480,167650,2022
13-1120,"Meeting, Convention, and Event Planners",broad,112070,2.1,28.24,58750.0,1.1,15.41,19.24,25.27,33.76,44.66,32050,40030,52560.0,70230,92880,2022
13-1121,"Meeting, Convention, and Event Planners",detailed,112070,2.1,28.24,58750.0,1.1,15.41,19.24,25.27,33.76,44.66,32050,40030,52560.0,70230,92880,2022
13-1130,Fundraisers,broad,94630,2.4,32.06,66670.0,0.8,18.12,22.56,29.42,38.57,49.39,37700,46930,61190.0,80230,102740,2022
13-1131,Fundraisers,detailed,94630,2.4,32.06,66670.0,0.8,18.12,22.56,29.42,38.57,49.39,37700,46930,61190.0,80230,102740,2022
13-1140,"Compensation, Benefits, and Job Analysis Specialists",broad,93550,1.2,36.5,75920.0,0.5,20.31,25.2,32.59,43.14,56.28,42250,52410,67780.0,89740,117060,2022
13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,93550,1.2,36.5,75920.0,0.5,20.31,25.2,32.59,43.14,56.28,42250,52410,67780.0,89740,117060,2022
13-1150,Training and Development Specialists,broad,367180,1.0,33.59,69870.0,0.5,16.8,22.35,30.33,40.35,52.18,34950,46480,63080.0,83920,108530,2022
13-1151,Training and Development Specialists,detailed,367180,1.0,33.59,69870.0,0.5,16.8,22.35,30.33,40.35,52.18,34950,46480,63080.0,83920,108530,2022
13-1160,Market Research Analysts and Marketing Specialists,broad,798620,1.3,37.92,78880.0,0.4,18.4,24.03,32.8,47.6,63.39,38280,49980,68230.0,99000,131850,2022
13-1161,Market Research Analysts and Marketing Specialists,detailed,798620,1.3,37.92,78880.0,0.4,18.4,24.03,32.8,47.6,63.39,38280,49980,68230.0,99000,131850,2022
13-1190,Miscellaneous Business Operations Specialists,broad,1081230,0.8,39.75,82670.0,0.3,19.38,26.31,36.53,48.6,63.11,40310,54720,75990.0,101090,131260,2022
13-1199,"Business Operations Specialists, All Other",detailed,1081230,0.8,39.75,82670.0,0.3,19.38,26.31,36.53,48.6,63.11,40310,54720,75990.0,101090,131260,2022
13-2000,Financial Specialists,minor,3016910,0.7,44.37,92290.0,0.5,21.63,28.45,37.59,49.92,72.26,44990,59180,78180.0,103830,150290,2022
13-2010,Accountants and Auditors,broad,1402420,0.5,41.7,86740.0,0.4,23.35,29.29,37.5,48.63,63.79,48560,60920,78000.0,101150,132690,2022
13-2011,Accountants and Auditors,detailed,1402420,0.5,41.7,86740.0,0.4,23.35,29.29,37.5,48.63,63.79,48560,60920,78000.0,101150,132690,2022
13-2020,Property Appraisers and Assessors,broad,59970,2.4,38.68,80460.0,7.3,17.16,22.37,29.6,39.88,56.54,35700,46530,61560.0,82950,117600,2022
13-2020,Property Appraisers and Assessors,detailed,59970,2.4,38.68,80460.0,7.3,17.16,22.37,29.6,39.88,56.54,35700,46530,61560.0,82950,117600,2022
13-2030,Budget Analysts,broad,48430,1.0,42.16,87680.0,0.3,25.48,31.42,39.55,50.14,61.62,53000,65360,82260.0,104290,128170,2022
13-2031,Budget Analysts,detailed,48430,1.0,42.16,87680.0,0.3,25.48,31.42,39.55,50.14,61.62,53000,65360,82260.0,104290,128170,2022
13-2040,Credit Analysts,broad,71960,1.5,44.32,92180.0,0.5,23.06,28.99,37.91,50.91,77.79,47960,60290,78850.0,105900,161800,2022
13-2041,Credit Analysts,detailed,71960,1.5,44.32,92180.0,0.5,23.06,28.99,37.91,50.91,77.79,47960,60290,78850.0,105900,161800,2022
13-2050,Financial Analysts and Advisors,broad,736130,1.1,56.14,116770.0,1.2,23.99,30.96,43.6,63.14,100.31,49890,64390,90680.0,131340,208640,2022
13-2051,Financial and Investment Analysts,detailed,291370,1.6,52.3,108790.0,1.6,28.34,35.25,45.71,60.64,81.7,58950,73320,95080.0,126120,169940,2022
13-2052,Personal Financial Advisors,detailed,283060,1.3,66.22,137740.0,1.6,22.45,29.79,45.86,79.61,#,46700,61960,95390.0,165590,#,2022
13-2053,Insurance Underwriters,detailed,105900,2.0,39.9,82990.0,0.8,22.76,28.75,36.65,48.46,62.6,47340,59790,76230.0,100790,130210,2022
13-2054,Financial Risk Specialists,detailed,55800,1.5,55.84,116140.0,0.9,28.61,37.4,49.1,64.77,84.48,59510,77800,102120.0,134720,175720,2022
13-2060,Financial Examiners,broad,63370,1.2,45.97,95610.0,0.5,23.31,29.93,39.52,56.91,78.25,48490,62250,82210.0,118370,162760,2022
13-2061,Financial Examiners,detailed,63370,1.2,45.97,95610.0,0.5,23.31,29.93,39.52,56.91,78.25,48490,62250,82210.0,118370,162760,2022
13-2070,Credit Counselors and Loan Officers,broad,374640,1.4,39.25,81640.0,1.0,16.71,22.57,30.6,46.79,64.93,34760,46950,63650.0,97330,135040,2022
13-2071,Credit Counselors,detailed,29090,3.3,24.83,51650.0,1.0,16.19,18.79,22.75,28.07,35.72,33670,39090,47320.0,58390,74310,2022
13-2072,Loan Officers,detailed,345550,1.4,40.46,84160.0,1.0,16.79,23.02,31.6,47.69,66.63,34920,47890,65740.0,99200,138580,2022
13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,132980,2.0,28.42,59100.0,0.9,14.25,17.87,24.92,36.53,48.33,29640,37170,51830.0,75980,100530,2022
13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,50610,0.6,30.97,64410.0,0.3,17.58,21.41,27.86,37.66,51.5,36570,44530,57950.0,78330,107120,2022
13-2082,Tax Preparers,detailed,82370,3.3,26.85,55840.0,1.4,13.31,16.52,23.2,35.82,46.45,27680,34350,48250.0,74500,96610,2022
13-2090,Miscellaneous Financial Specialists,broad,127020,1.1,40.18,83580.0,1.1,18.43,25.04,35.48,48.39,63.98,38330,52070,73810.0,100650,133080,2022
13-2099,"Financial Specialists, All Other",detailed,127020,1.1,40.18,83580.0,1.1,18.43,25.04,35.48,48.39,63.98,38330,52070,73810.0,100650,133080,2022
15-0000,Computer and Mathematical Occupations,major,5003910,0.2,51.99,108130.0,0.5,23.72,32.56,48.29,64.52,82.33,49330,67730,100440.0,134210,171250,2022
15-1200,Computer Occupations,minor,4677500,0.2,51.97,108100.0,0.5,23.59,32.42,48.33,64.6,82.37,49060,67430,100530.0,134360,171320,2022
15-1210,Computer and Information Analysts,broad,668900,1.1,53.15,110550.0,0.5,29.98,38.7,50.11,64.21,80.18,62350,80490,104230.0,133560,166780,2022
15-1211,Computer Systems Analysts,detailed,505210,1.4,51.7,107530.0,0.5,29.52,38.03,49.15,62.69,77.88,61390,79100,102240.0,130400,161980,2022
15-1212,Information Security Analysts,detailed,163690,1.3,57.63,119860.0,0.7,31.73,41,53.85,67.85,83.91,66010,85270,112000.0,141130,174540,2022
15-1220,Computer and Information Research Scientists,broad,33780,5.8,74.94,155880.0,6.7,37.59,47.79,65.69,84.99,111.54,78190,99410,136620.0,176790,232010,2022
15-1221,Computer and Information Research Scientists,detailed,33780,5.8,74.94,155880.0,6.7,37.59,47.79,65.69,84.99,111.54,78190,99410,136620.0,176790,232010,2022
15-1230,Computer Support Specialists,broad,865750,0.6,30.97,64410.0,0.4,17.92,22.34,28.68,37.18,48.02,37270,46470,59660.0,77330,99880,2022
15-1231,Computer Network Support Specialists,detailed,168920,1.2,36.57,76060.0,0.9,20.41,25.05,32.72,42.82,55.39,42440,52100,68050.0,89060,115220,2022
15-1232,Computer User Support Specialists,detailed,696830,0.7,29.61,61580.0,0.5,17.59,21.79,27.83,35.44,45.63,36580,45330,57890.0,73720,94920,2022
15-1240,Database and Network Administrators and Architects,broad,642840,0.8,53.08,110400.0,0.7,28.76,37.39,49.65,64.95,81.54,59820,77770,103270.0,135100,169590,2022
15-1241,Computer Network Architects,detailed,173920,1.0,62.25,129490.0,0.7,35.33,45.86,61.01,77.06,89.02,73490,95380,126900.0,160270,185170,2022
15-1242,Database Administrators,detailed,80520,1.1,49.29,102530.0,0.6,25.49,33.72,48.03,62.37,73.98,53010,70140,99890.0,129730,153870,2022
15-1243,Database Architects,detailed,62470,6.1,65.65,136540.0,2.4,36.05,49.93,64.84,80.94,94.88,74980,103840,134870.0,168360,197350,2022
15-1244,Network and Computer Systems Administrators,detailed,325930,0.7,46.71,97160.0,0.6,27.05,33.71,43.52,55.32,67.52,56260,70120,90520.0,115070,140430,2022
15-1250,"Software and Web Developers, Programmers, and Testers",broad,2049920,0.4,60.07,124940.0,0.6,29.95,40.45,54.9,73.04,87.61,62290,84130,114190.0,151930,182220,2022
15-1251,Computer Programmers,detailed,132740,2.8,49.42,102790.0,1.4,26.11,34.84,47.02,59.64,75.81,54310,72460,97800.0,124060,157690,2022
15-1252,Software Developers,detailed,1534790,0.4,63.91,132930.0,0.6,34.27,46.54,61.18,77.64,95.24,71280,96790,127260.0,161480,198100,2022
15-1253,Software Quality Assurance Analysts and Testers,detailed,196420,2.0,50.84,105750.0,0.6,26.69,36.4,47.89,61.38,76.8,55510,75710,99620.0,127660,159740,2022
15-1254,Web Developers,detailed,88620,2.8,42.11,87580.0,2.9,19.45,26.92,37.78,52.19,69.56,40460,55990,78580.0,108550,144690,2022
15-1255,Web and Digital Interface Designers,detailed,97350,3.7,48.91,101740.0,2.4,20.72,27.23,40.02,59.65,79.9,43100,56640,83240.0,124070,166180,2022
15-1290,Miscellaneous Computer Occupations,broad,416320,0.7,50.32,104660.0,0.7,22.37,31.46,47.47,63.48,80.18,46540,65430,98740.0,132030,166780,2022
15-1299,"Computer Occupations, All Other",detailed,416320,0.7,50.32,104660.0,0.7,22.37,31.46,47.47,63.48,80.18,46540,65430,98740.0,132030,166780,2022
15-2000,Mathematical Science Occupations,minor,326400,0.9,52.22,108620.0,0.5,26.24,35.06,47.88,63.39,81.87,54580,72930,99590.0,131860,170290,2022
15-2010,Actuaries,broad,25010,4.3,61.34,127580.0,0.9,34.5,40.77,54.8,74.84,95.82,71760,84800,113990.0,155670,199300,2022
15-2011,Actuaries,detailed,25010,4.3,61.34,127580.0,0.9,34.5,40.77,54.8,74.84,95.82,71760,84800,113990.0,155670,199300,2022
15-2020,Mathematicians,broad,2070,3.7,54.74,113860.0,1.0,27.73,39.48,53.9,67.34,82.47,57680,82110,112110.0,140070,171540,2022
15-2021,Mathematicians,detailed,2070,3.7,54.74,113860.0,1.0,27.73,39.48,53.9,67.34,82.47,57680,82110,112110.0,140070,171540,2022
15-2030,Operations Research Analysts,broad,105080,1.5,46.07,95820.0,0.8,24.25,30.8,41.21,54.8,71.94,50440,64060,85720.0,113980,149640,2022
15-2031,Operations Research Analysts,detailed,105080,1.5,46.07,95820.0,0.8,24.25,30.8,41.21,54.8,71.94,50440,64060,85720.0,113980,149640,2022
15-2040,Statisticians,broad,30780,1.9,50.73,105510.0,1.0,27.93,36.71,47.56,62.05,77.55,58090,76360,98920.0,129060,161300,2022
15-2041,Statisticians,detailed,30780,1.9,50.73,105510.0,1.0,27.93,36.71,47.56,62.05,77.55,58090,76360,98920.0,129060,161300,2022
15-2050,Data Scientists,broad,159630,1.4,55.4,115240.0,0.7,28.13,37.09,49.76,65.68,84.03,58510,77140,103500.0,136600,174790,2022
15-2051,Data Scientists,detailed,159630,1.4,55.4,115240.0,0.7,28.13,37.09,49.76,65.68,84.03,58510,77140,103500.0,136600,174790,2022
15-2090,Miscellaneous Mathematical Science Occupations,broad,3840,6.7,39.5,82160.0,1.4,18.51,24.39,34.47,46.93,69.85,38500,50730,71700.0,97610,145280,2022
15-2099,"Mathematical Science Occupations, All Other",detailed,3840,6.7,39.5,82160.0,1.4,18.51,24.39,34.47,46.93,69.85,38500,50730,71700.0,97610,145280,2022
17-0000,Architecture and Engineering Occupations,major,2481170,0.3,45.52,94670.0,0.5,23.38,30.73,40.24,56.23,72.33,48630,63920,83700.0,116960,150450,2022
17-1000,"Architects, Surveyors, and Cartographers",minor,186640,1.2,41.67,86670.0,0.9,22.4,29.04,37.98,48.44,62.14,46590,60410,79000.0,100760,129260,2022
17-1010,"Architects, Except Naval",broad,125610,1.6,45.1,93810.0,1.1,23.88,30.53,39.25,50.06,64.49,49670,63510,81640.0,104120,134140,2022
17-1011,"Architects, Except Landscape and Naval",detailed,107490,1.4,46.4,96510.0,1.2,24.67,31.36,39.83,50.57,65.58,51310,65220,82840.0,105190,136400,2022
17-1012,Landscape Architects,detailed,18120,4.6,37.41,77820.0,1.1,20.61,26.38,35.2,45.61,58.49,42870,54870,73210.0,94860,121660,2022
17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,61030,4.9,34.61,71980.0,0.6,19.2,24.04,31.11,41.97,51.45,39930,50000,64710.0,87300,107010,2022
17-1021,Cartographers and Photogrammetrists,detailed,13270,8.9,36.2,75300.0,0.7,22.86,28.2,34.56,43.6,51.73,47550,58660,71890.0,90690,107600,2022
17-1022,Surveyors,detailed,47770,4.4,34.16,71060.0,0.7,18.78,23.48,30.33,41.29,51.38,39060,48850,63080.0,85890,106880,2022
17-2000,Engineers,minor,1659230,0.7,51.53,107170.0,0.4,30.23,37.72,48.09,62.17,78.55,62880,78450,100030.0,129320,163370,2022
17-2010,Aerospace Engineers,broad,61580,1.7,61.1,127090.0,0.6,37.58,46.94,61.0,77.33,84.75,78170,97620,126880.0,160840,176280,2022
17-2011,Aerospace Engineers,detailed,61580,1.7,61.1,127090.0,0.6,37.58,46.94,61.0,77.33,84.75,78170,97620,126880.0,160840,176280,2022
17-2020,Agricultural Engineers,broad,1500,14.2,43.61,90710.0,1.3,24.27,30.29,40.03,51.3,70.36,50480,63010,83260.0,106700,146350,2022
17-2021,Agricultural Engineers,detailed,1500,14.2,43.61,90710.0,1.3,24.27,30.29,40.03,51.3,70.36,50480,63010,83260.0,106700,146350,2022
17-2030,Bioengineers and Biomedical Engineers,broad,19210,4.6,51.95,108060.0,1.5,30.49,37.74,47.86,62.13,76.51,63420,78500,99550.0,129230,159130,2022
17-2031,Bioengineers and Biomedical Engineers,detailed,19210,4.6,51.95,108060.0,1.5,30.49,37.74,47.86,62.13,76.51,63420,78500,99550.0,129230,159130,2022
17-2040,Chemical Engineers,broad,20380,3.7,56.64,117820.0,1.4,34.85,40.71,51.09,64.66,82.41,72490,84670,106260.0,134490,171400,2022
17-2041,Chemical Engineers,detailed,20380,3.7,56.64,117820.0,1.4,34.85,40.71,51.09,64.66,82.41,72490,84670,106260.0,134490,171400,2022
17-2050,Civil Engineers,broad,307570,1.9,46.82,97380.0,0.8,29.35,35.74,43.24,56.51,66.68,61040,74330,89940.0,117540,138690,2022
17-2051,Civil Engineers,detailed,307570,1.9,46.82,97380.0,0.8,29.35,35.74,43.24,56.51,66.68,61040,74330,89940.0,117540,138690,2022
17-2060,Computer Hardware Engineers,broad,74640,3.7,67.71,140830.0,1.8,37.68,49.76,63.64,80.64,100.1,78380,103490,132360.0,167740,208200,2022
17-2061,Computer Hardware Engineers,detailed,74640,3.7,67.71,140830.0,1.8,37.68,49.76,63.64,80.64,100.1,78380,103490,132360.0,167740,208200,2022
17-2070,Electrical and Electronics Engineers,broad,288860,0.9,55.62,115680.0,0.7,32.62,39.46,50.29,64.6,81.32,67840,82080,104610.0,134370,169150,2022
17-2071,Electrical Engineers,detailed,182210,1.0,54.83,114050.0,0.9,31.48,38.73,49.67,63.89,80.27,65480,80550,103320.0,132880,166970,2022
17-2072,"Electronics Engineers, Except Computer",detailed,106640,1.7,56.95,118460.0,0.9,36,41.44,52.0,66.28,82.42,74880,86190,108170.0,137870,171430,2022
17-2080,Environmental Engineers,broad,45440,2.7,48.88,101670.0,1.0,28.86,36.32,46.41,59.39,72.52,60020,75550,96530.0,123540,150840,2022
17-2081,Environmental Engineers,detailed,45440,2.7,48.88,101670.0,1.0,28.86,36.32,46.41,59.39,72.52,60020,75550,96530.0,123540,150840,2022
17-2110,"Industrial Engineers, Including Health and Safety",broad,342920,0.8,47.54,98880.0,0.4,30.1,37.33,46.44,56.95,65.21,62600,77640,96590.0,118460,135630,2022
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,21520,4.1,49.79,103570.0,0.6,28.41,37.9,48.4,61.44,73.34,59090,78830,100660.0,127780,152550,2022
17-2112,Industrial Engineers,detailed,321400,0.6,47.39,98560.0,0.4,30.16,37.31,46.32,56.25,64.9,62730,77600,96350.0,117000,134990,2022
17-2120,Marine Engineers and Naval Architects,broad,7450,7.5,50.75,105560.0,3.7,31.9,39.1,46.59,57.48,72.24,66360,81320,96910.0,119550,150260,2022
17-2121,Marine Engineers and Naval Architects,detailed,7450,7.5,50.75,105560.0,3.7,31.9,39.1,46.59,57.48,72.24,66360,81320,96910.0,119550,150260,2022
17-2130,Materials Engineers,broad,21510,2.2,50.69,105420.0,1.5,29.18,37.78,48.15,62.63,78.03,60700,78580,100140.0,130260,162300,2022
17-2131,Materials Engineers,detailed,21510,2.2,50.69,105420.0,1.5,29.18,37.78,48.15,62.63,78.03,60700,78580,100140.0,130260,162300,2022
17-2140,Mechanical Engineers,broad,277560,0.8,48.47,100820.0,0.7,29.8,37.01,46.31,58.98,72.72,61990,76980,96310.0,122680,151260,2022
17-2141,Mechanical Engineers,detailed,277560,0.8,48.47,100820.0,0.7,29.8,37.01,46.31,58.98,72.72,61990,76980,96310.0,122680,151260,2022
17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,7390,5.7,48.7,101290.0,1.1,26.66,35.7,46.87,58.65,76.22,55460,74250,97490.0,121990,158540,2022
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,7390,5.7,48.7,101290.0,1.1,26.66,35.7,46.87,58.65,76.22,55460,74250,97490.0,121990,158540,2022
17-2160,Nuclear Engineers,broad,12250,2.2,59.88,124540.0,1.7,38.19,47.27,58.89,66.26,81.53,79440,98320,122480.0,137810,169580,2022
17-2161,Nuclear Engineers,detailed,12250,2.2,59.88,124540.0,1.7,38.19,47.27,58.89,66.26,81.53,79440,98320,122480.0,137810,169580,2022
17-2170,Petroleum Engineers,broad,20540,4.3,68.66,142800.0,1.5,37,48.6,63.37,81.36,105.79,76960,101080,131800.0,169230,220040,2022
17-2171,Petroleum Engineers,detailed,20540,4.3,68.66,142800.0,1.5,37,48.6,63.37,81.36,105.79,76960,101080,131800.0,169230,220040,2022
17-2190,Miscellaneous Engineers,broad,150420,1.1,53.5,111280.0,0.5,28.55,38.3,50.29,65.05,80.92,59380,79670,104600.0,135310,168320,2022
17-2199,"Engineers, All Other",detailed,150420,1.1,53.5,111280.0,0.5,28.55,38.3,50.29,65.05,80.92,59380,79670,104600.0,135310,168320,2022
17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,635300,0.9,30.95,64370.0,0.4,18.29,22.96,29.37,37.36,46.44,38050,47760,61090.0,77720,96600,2022
17-3010,Drafters,broad,192410,1.6,30.43,63300.0,0.6,18.44,23.01,29.04,36.53,44.99,38360,47860,60400.0,75980,93570,2022
